3,128,86,"WT","20.41","2015-10-30 14:32:22"
3,128,86,"PH","7.05","2015-10-30 14:32:22"
3,128,86,"DO","97.2","2015-10-30 14:32:22"
3,128,86,"COND","1367.9","2015-10-30 14:32:22"
3,128,87,"DICA","1.203","2015-10-30 14:32:23"
3,128,87,"DINA","2.565","2015-10-30 14:32:23"
1,128,88,"BAT","91","2015-10-30 14:33:49"
1,128,88,"WT","20.42","2015-10-30 14:33:49"
1,128,88,"PH","7.05","2015-10-30 14:33:49"
1,128,88,"DO","97.2","2015-10-30 14:33:49"
1,128,88,"COND","1368.1","2015-10-30 14:33:49"
1,128,89,"DICA","1.203","2015-10-30 14:33:50"
1,128,89,"DINA","2.575","2015-10-30 14:33:50"
2,128,90,"BAT","91","2015-10-30 14:35:07"
2,128,90,"WT","20.42","2015-10-30 14:35:07"
2,128,90,"PH","7.05","2015-10-30 14:35:07"
2,128,90,"DO","97.2","2015-10-30 14:35:07"
2,128,90,"COND","1369.2","2015-10-30 14:35:07"
2,128,91,"DICA","1.202","2015-10-30 14:35:08"
2,128,91,"DINA","2.559","2015-10-30 14:35:08"
3,128,94,"BAT","91","2015-10-30 14:38:08"
3,128,94,"WT","20.44","2015-10-30 14:38:08"
3,128,94,"PH","7.05","2015-10-30 14:38:08"
3,128,94,"DO","97.1","2015-10-30 14:38:08"
3,128,94,"COND","1369.1","2015-10-30 14:38:08"
3,128,93,"DICA","1.202","2015-10-30 14:36:49"
3,128,93,"DINA","2.560","2015-10-30 14:36:49"
1,128,96,"BAT","91","2015-10-30 14:39:26"
1,128,96,"WT","20.45","2015-10-30 14:39:26"
1,128,96,"PH","7.05","2015-10-30 14:39:26"
1,128,96,"DO","97.1","2015-10-30 14:39:26"
1,128,96,"COND","1369.4","2015-10-30 14:39:26"
1,128,95,"DICA","1.202","2015-10-30 14:38:09"
1,128,95,"DINA","2.558","2015-10-30 14:38:09"
2,128,98,"BAT","91","2015-10-30 14:40:41"
2,128,98,"WT","20.46","2015-10-30 14:40:41"
2,128,98,"PH","7.05","2015-10-30 14:40:41"
2,128,98,"DO","97.1","2015-10-30 14:40:41"
2,128,98,"COND","1369.3","2015-10-30 14:40:41"
2,128,97,"DICA","1.201","2015-10-30 14:39:27"
2,128,97,"DINA","2.558","2015-10-30 14:39:27"
3,128,102,"BAT","91","2015-10-30 14:43:47"
3,128,102,"WT","20.48","2015-10-30 14:43:47"
3,128,102,"PH","7.05","2015-10-30 14:43:47"
3,128,102,"DO","97.0","2015-10-30 14:43:47"
3,128,102,"COND","1369.8","2015-10-30 14:43:47"
3,128,101,"DICA","1.201","2015-10-30 14:42:21"
3,128,101,"DINA","2.521","2015-10-30 14:42:21"
1,128,106,"BAT","91","2015-10-30 14:46:23"
1,128,106,"WT","20.49","2015-10-30 14:46:23"
1,128,106,"PH","7.05","2015-10-30 14:46:23"
1,128,106,"DO","97.0","2015-10-30 14:46:23"
1,128,106,"COND","1370.6","2015-10-30 14:46:23"
1,128,107,"DICA","1.200","2015-10-30 14:46:24"
1,128,107,"DINA","2.542","2015-10-30 14:46:24"
2,128,108,"BAT","91","2015-10-30 14:47:53"
2,128,108,"WT","20.50","2015-10-30 14:47:53"
2,128,108,"PH","7.05","2015-10-30 14:47:53"
2,128,108,"DO","97.0","2015-10-30 14:47:53"
2,128,108,"COND","1371.0","2015-10-30 14:47:53"
2,128,109,"DICA","1.199","2015-10-30 14:47:54"
2,128,109,"DINA","2.549","2015-10-30 14:47:54"
3,128,110,"BAT","91","2015-10-30 14:49:17"
3,128,110,"WT","20.51","2015-10-30 14:49:17"
3,128,110,"PH","7.05","2015-10-30 14:49:17"
3,128,110,"DO","97.0","2015-10-30 14:49:17"
3,128,110,"COND","1371.5","2015-10-30 14:49:17"
3,128,111,"DICA","1.199","2015-10-30 14:49:18"
3,128,111,"DINA","2.604","2015-10-30 14:49:18"
1,128,114,"BAT","91","2015-10-30 14:52:31"
1,128,114,"WT","20.52","2015-10-30 14:52:31"
1,128,114,"PH","7.05","2015-10-30 14:52:31"
1,128,114,"DO","96.9","2015-10-30 14:52:31"
1,128,114,"COND","1371.3","2015-10-30 14:52:31"
1,128,115,"DICA","1.199","2015-10-30 14:52:32"
1,128,115,"DINA","2.546","2015-10-30 14:52:32"
2,128,116,"BAT","91","2015-10-30 14:53:55"
2,128,116,"WT","20.53","2015-10-30 14:53:55"
2,128,116,"PH","7.05","2015-10-30 14:53:55"
2,128,116,"DO","96.9","2015-10-30 14:53:55"
2,128,116,"COND","1371.9","2015-10-30 14:53:55"
2,128,117,"DICA","1.199","2015-10-30 14:53:56"
2,128,117,"DINA","2.566","2015-10-30 14:53:56"
3,128,118,"BAT","91","2015-10-30 14:55:21"
3,128,118,"WT","20.54","2015-10-30 14:55:21"
3,128,118,"PH","7.04","2015-10-30 14:55:21"
3,128,118,"DO","96.9","2015-10-30 14:55:21"
3,128,118,"COND","1372.4","2015-10-30 14:55:21"
3,128,119,"DICA","1.199","2015-10-30 14:55:23"
3,128,119,"DINA","2.540","2015-10-30 14:55:23"
1,128,128,"bat","91","2015-10-30 15:02:47"
1,128,128,"wt","20.59","2015-10-30 15:02:47"
1,128,128,"ph","7.04","2015-10-30 15:02:47"
1,128,128,"do","96.8","2015-10-30 15:02:47"
1,128,128,"cond","1373.6","2015-10-30 15:02:47"
1,128,129,"dica","1.198","2015-10-30 15:02:48"
1,128,129,"dina","2.589","2015-10-30 15:02:48"
2,128,130,"bat","91","2015-10-30 15:04:02"
2,128,130,"wt","20.59","2015-10-30 15:04:02"
2,128,130,"ph","7.04","2015-10-30 15:04:02"
2,128,130,"do","96.7","2015-10-30 15:04:02"
2,128,130,"COND","1373.2","2015-10-30 15:04:02"
2,128,131,"DICA","1.198","2015-10-30 15:04:03"
2,128,131,"DINA","2.578","2015-10-30 15:04:03"
3,128,132,"BAT","91","2015-10-30 15:05:17"
3,128,132,"WT","20.59","2015-10-30 15:05:17"
3,128,132,"PH","7.04","2015-10-30 15:05:17"
3,128,132,"DO","96.7","2015-10-30 15:05:17"
3,128,132,"COND","1373.3","2015-10-30 15:05:17"
3,128,133,"DICA","1.198","2015-10-30 15:05:18"
3,128,133,"DINA","2.567","2015-10-30 15:05:18"
1,128,140,"BAT","91","2015-10-30 15:11:20"
1,128,140,"WT","20.61","2015-10-30 15:11:20"
1,128,140,"PH","7.04","2015-10-30 15:11:20"
1,128,140,"DO","96.6","2015-10-30 15:11:20"
1,128,140,"COND","1372.9","2015-10-30 15:11:20"
1,128,141,"DICA","1.198","2015-10-30 15:11:21"
1,128,141,"DINA","2.592","2015-10-30 15:11:21"
2,128,142,"BAT","91","2015-10-30 15:12:50"
2,128,142,"WT","20.62","2015-10-30 15:12:50"
2,128,142,"PH","7.04","2015-10-30 15:12:50"
2,128,142,"DO","96.6","2015-10-30 15:12:50"
2,128,142,"COND","1374.2","2015-10-30 15:12:50"
2,128,143,"DICA","1.198","2015-10-30 15:12:51"
2,128,143,"DINA","2.563","2015-10-30 15:12:51"
3,128,144,"BAT","91","2015-10-30 15:14:11"
3,128,144,"WT","20.64","2015-10-30 15:14:11"
3,128,144,"PH","7.04","2015-10-30 15:14:11"
3,128,144,"DO","96.6","2015-10-30 15:14:11"
3,128,144,"COND","1374.5","2015-10-30 15:14:11"
3,128,145,"DICA","1.198","2015-10-30 15:14:12"
3,128,145,"DINA","2.564","2015-10-30 15:14:12"
1,128,146,"BAT","91","2015-10-30 15:15:34"
1,128,146,"WT","20.63","2015-10-30 15:15:34"
1,128,146,"PH","7.05","2015-10-30 15:15:34"
1,128,146,"DO","96.6","2015-10-30 15:15:34"
1,128,146,"COND","1372.9","2015-10-30 15:15:34"
1,128,147,"DICA","1.197","2015-10-30 15:15:36"
1,128,147,"DINA","2.314","2015-10-30 15:15:36"
2,128,0,"BAT","92","2015-10-30 15:19:15"
2,128,0,"WT","20.65","2015-10-30 15:19:15"
2,128,0,"PH","7.04","2015-10-30 15:19:15"
2,128,0,"DO","96.5","2015-10-30 15:19:15"
2,128,0,"COND","1375.5","2015-10-30 15:19:15"
2,128,1,"DICA","1.189","2015-10-30 15:19:16"
2,128,1,"DINA","2.517","2015-10-30 15:19:16"
3,128,2,"BAT","91","2015-10-30 15:20:29"
3,128,2,"WT","20.65","2015-10-30 15:20:29"
3,128,2,"PH","7.04","2015-10-30 15:20:29"
3,128,2,"DO","96.5","2015-10-30 15:20:29"
3,128,2,"COND","1376.5","2015-10-30 15:20:29"
3,128,3,"DICA","1.194","2015-10-30 15:20:30"
3,128,3,"DINA","2.529","2015-10-30 15:20:30"
